country,year,population,sex,age, gdp_for_year ($) ,HDI for year,gdp_per_capita ($),generation,suicides/100k pop,suicides_no,region_y,sub-region_y
Albania,2008,393832.0,female,35-54 years,"12,881,352,688",,4672.0,Boomers,4.82,19.0,Europe,Southern Europe
Albania,2008,44574.0,male,75+ years,"12,881,352,688",,4672.0,Silent,4.49,2.0,Europe,Southern Europe
Albania,2008,286702.0,male,15-24 years,"12,881,352,688",,4672.0,Millenials,3.84,11.0,Europe,Southern Europe
Albania,2008,226448.0,female,55-74 years,"12,881,352,688",,4672.0,Silent,3.09,7.0,Europe,Southern Europe
Albania,2008,262464.0,male,5-14 years,"12,881,352,688",,4672.0,Generation Z,2.67,7.0,Europe,Southern Europe
Albania,2008,246288.0,female,5-14 years,"12,881,352,688",,4672.0,Generation Z,0.41,1.0,Europe,Southern Europe
Albania,2009,270003.0,female,15-24 years,"12,044,212,904",,4387.0,Millenials,0.0,0.0,Europe,Southern Europe
Albania,2009,182712.0,female,25-34 years,"12,044,212,904",,4387.0,Generation X,0.0,0.0,Europe,Southern Europe
Albania,2009,394286.0,female,35-54 years,"12,044,212,904",,4387.0,Boomers,0.0,0.0,Europe,Southern Europe
Albania,2009,236174.0,female,5-14 years,"12,044,212,904",,4387.0,Generation Z,0.0,0.0,Europe,Southern Europe
Albania,2009,233302.0,female,55-74 years,"12,044,212,904",,4387.0,Silent,0.0,0.0,Europe,Southern Europe
Albania,2009,61582.0,female,75+ years,"12,044,212,904",,4387.0,Silent,0.0,0.0,Europe,Southern Europe
Albania,2009,283448.0,male,15-24 years,"12,044,212,904",,4387.0,Millenials,0.0,0.0,Europe,Southern Europe
Albania,2009,174955.0,male,25-34 years,"12,044,212,904",,4387.0,Generation X,0.0,0.0,Europe,Southern Europe
Albania,2009,374365.0,male,35-54 years,"12,044,212,904",,4387.0,Boomers,0.0,0.0,Europe,Southern Europe
Albania,2009,253007.0,male,5-14 years,"12,044,212,904",,4387.0,Generation Z,0.0,0.0,Europe,Southern Europe
Albania,2009,234570.0,male,55-74 years,"12,044,212,904",,4387.0,Silent,0.0,0.0,Europe,Southern Europe
Albania,2009,47331.0,male,75+ years,"12,044,212,904",,4387.0,Silent,0.0,0.0,Europe,Southern Europe
Albania,2010,241852.0,male,55-74 years,"11,926,953,259",0.722,4359.0,Silent,8.27,20.0,Europe,Southern Europe
Albania,2010,371611.0,male,35-54 years,"11,926,953,259",0.722,4359.0,Generation X,5.38,20.0,Europe,Southern Europe
Albania,2010,179720.0,male,25-34 years,"11,926,953,259",0.722,4359.0,Generation X,5.01,9.0,Europe,Southern Europe
Albania,2010,50767.0,male,75+ years,"11,926,953,259",0.722,4359.0,Silent,3.94,2.0,Europe,Southern Europe
Albania,2010,279508.0,male,15-24 years,"11,926,953,259",0.722,4359.0,Millenials,3.58,10.0,Europe,Southern Europe
Albania,2010,183579.0,female,25-34 years,"11,926,953,259",0.722,4359.0,Generation X,3.27,6.0,Europe,Southern Europe
Albania,2010,64415.0,female,75+ years,"11,926,953,259",0.722,4359.0,Silent,3.1,2.0,Europe,Southern Europe
Albania,2010,394593.0,female,35-54 years,"11,926,953,259",0.722,4359.0,Generation X,3.04,12.0,Europe,Southern Europe
Albania,2010,241491.0,female,55-74 years,"11,926,953,259",0.722,4359.0,Silent,2.9,7.0,Europe,Southern Europe
Albania,2010,263581.0,female,15-24 years,"11,926,953,259",0.722,4359.0,Millenials,2.28,6.0,Europe,Southern Europe
Albania,2010,223969.0,female,5-14 years,"11,926,953,259",0.722,4359.0,Generation Z,0.89,2.0,Europe,Southern Europe
Albania,2010,240939.0,male,5-14 years,"11,926,953,259",0.722,4359.0,Generation Z,0.0,0.0,Europe,Southern Europe
Albania,1985,277900.0,female,15-24 years,,,,,,,Europe,Southern Europe
Albania,1985,246800.0,female,25-34 years,,,,,,,Europe,Southern Europe
Albania,1985,267500.0,female,35-54 years,,,,,,,Europe,Southern Europe
Albania,1985,298300.0,female,5-14 years,,,,,,,Europe,Southern Europe
Albania,1985,138700.0,female,55-74 years,,,,,,,Europe,Southern Europe
Albania,1985,34200.0,female,75+ years,,,,,,,Europe,Southern Europe
Albania,1985,301400.0,male,15-24 years,,,,,,,Europe,Southern Europe
Albania,1985,264200.0,male,25-34 years,,,,,,,Europe,Southern Europe
Albania,1985,296700.0,male,35-54 years,,,,,,,Europe,Southern Europe
Albania,1985,325800.0,male,5-14 years,,,,,,,Europe,Southern Europe
Albania,1985,132500.0,male,55-74 years,,,,,,,Europe,Southern Europe
Albania,1985,21100.0,male,75+ years,,,,,,,Europe,Southern Europe
Albania,1986,283900.0,female,15-24 years,,,,,,,Europe,Southern Europe
Albania,1986,252100.0,female,25-34 years,,,,,,,Europe,Southern Europe
Albania,1986,273200.0,female,35-54 years,,,,,,,Europe,Southern Europe
Albania,1986,304700.0,female,5-14 years,,,,,,,Europe,Southern Europe
Albania,1986,141700.0,female,55-74 years,,,,,,,Europe,Southern Europe
Albania,1986,34900.0,female,75+ years,,,,,,,Europe,Southern Europe
Albania,1986,306700.0,male,15-24 years,,,,,,,Europe,Southern Europe
Albania,1986,269000.0,male,25-34 years,,,,,,,Europe,Southern Europe
Albania,1986,302000.0,male,35-54 years,,,,,,,Europe,Southern Europe
Albania,1986,331600.0,male,5-14 years,,,,,,,Europe,Southern Europe
Albania,1986,134800.0,male,55-74 years,,,,,,,Europe,Southern Europe
Albania,1986,21400.0,male,75+ years,,,,,,,Europe,Southern Europe
Albania,2015,212324.0,female,15-24 years,,,,,,,Europe,Southern Europe
Albania,2015,199024.0,female,25-34 years,,,,,,,Europe,Southern Europe
Albania,2015,400275.0,female,35-54 years,,,,,,,Europe,Southern Europe
Albania,2015,168140.0,female,5-14 years,,,,,,,Europe,Southern Europe
Albania,2015,289055.0,female,55-74 years,,,,,,,Europe,Southern Europe
Albania,2015,76861.0,female,75+ years,,,,,,,Europe,Southern Europe
Albania,2015,240777.0,male,15-24 years,,,,,,,Europe,Southern Europe
Albania,2015,222680.0,male,25-34 years,,,,,,,Europe,Southern Europe
Albania,2015,374464.0,male,35-54 years,,,,,,,Europe,Southern Europe
Albania,2015,184114.0,male,5-14 years,,,,,,,Europe,Southern Europe
Albania,2015,287770.0,male,55-74 years,,,,,,,Europe,Southern Europe
Albania,2015,64200.0,male,75+ years,,,,,,,Europe,Southern Europe
Antigua and Barbuda,1985,7709.0,female,15-24 years,"240,923,926",,3850.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,6344.0,female,25-34 years,"240,923,926",,3850.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,6173.0,female,35-54 years,"240,923,926",,3850.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,7339.0,female,5-14 years,"240,923,926",,3850.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,3778.0,female,55-74 years,"240,923,926",,3850.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,949.0,female,75+ years,"240,923,926",,3850.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,7667.0,male,15-24 years,"240,923,926",,3850.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,6194.0,male,25-34 years,"240,923,926",,3850.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,5970.0,male,35-54 years,"240,923,926",,3850.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,7304.0,male,5-14 years,"240,923,926",,3850.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,2723.0,male,55-74 years,"240,923,926",,3850.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1985,424.0,male,75+ years,"240,923,926",,3850.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,7668.0,female,15-24 years,"290,440,148",,4740.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,6209.0,female,25-34 years,"290,440,148",,4740.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,6101.0,female,35-54 years,"290,440,148",,4740.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,6907.0,female,5-14 years,"290,440,148",,4740.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,3764.0,female,55-74 years,"290,440,148",,4740.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,1014.0,female,75+ years,"290,440,148",,4740.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,7563.0,male,15-24 years,"290,440,148",,4740.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,6023.0,male,25-34 years,"290,440,148",,4740.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,5947.0,male,35-54 years,"290,440,148",,4740.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,6827.0,male,5-14 years,"290,440,148",,4740.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,2771.0,male,55-74 years,"290,440,148",,4740.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1986,476.0,male,75+ years,"290,440,148",,4740.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,7583.0,female,15-24 years,"337,174,852",,5595.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,6101.0,female,25-34 years,"337,174,852",,5595.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,6059.0,female,35-54 years,"337,174,852",,5595.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,6623.0,female,5-14 years,"337,174,852",,5595.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,3738.0,female,55-74 years,"337,174,852",,5595.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,1081.0,female,75+ years,"337,174,852",,5595.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,7421.0,male,15-24 years,"337,174,852",,5595.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,5893.0,male,25-34 years,"337,174,852",,5595.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,5927.0,male,35-54 years,"337,174,852",,5595.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,6499.0,male,5-14 years,"337,174,852",,5595.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,2798.0,male,55-74 years,"337,174,852",,5595.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1987,538.0,male,75+ years,"337,174,852",,5595.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,7413.0,female,15-24 years,"398,637,741",,6693.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,6041.0,female,25-34 years,"398,637,741",,6693.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,6021.0,female,35-54 years,"398,637,741",,6693.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,6527.0,female,5-14 years,"398,637,741",,6693.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,3708.0,female,55-74 years,"398,637,741",,6693.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,1141.0,female,75+ years,"398,637,741",,6693.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,7209.0,male,15-24 years,"398,637,741",,6693.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,5826.0,male,25-34 years,"398,637,741",,6693.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,5907.0,male,35-54 years,"398,637,741",,6693.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,6355.0,male,5-14 years,"398,637,741",,6693.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,2813.0,male,55-74 years,"398,637,741",,6693.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1988,603.0,male,75+ years,"398,637,741",,6693.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,7152.0,female,15-24 years,"438,794,778",,7407.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,6059.0,female,25-34 years,"438,794,778",,7407.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,5969.0,female,35-54 years,"438,794,778",,7407.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,6621.0,female,5-14 years,"438,794,778",,7407.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,3696.0,female,55-74 years,"438,794,778",,7407.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,1195.0,female,75+ years,"438,794,778",,7407.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,6927.0,male,15-24 years,"438,794,778",,7407.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,5835.0,male,25-34 years,"438,794,778",,7407.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,5862.0,male,35-54 years,"438,794,778",,7407.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,6403.0,male,5-14 years,"438,794,778",,7407.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,2843.0,male,55-74 years,"438,794,778",,7407.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1989,676.0,male,75+ years,"438,794,778",,7407.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,5799.0,male,35-54 years,"459,469,074",,7744.0,Silent,17.24,1.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,6827.0,female,15-24 years,"459,469,074",,7744.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,6172.0,female,25-34 years,"459,469,074",,7744.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,5895.0,female,35-54 years,"459,469,074",,7744.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,6877.0,female,5-14 years,"459,469,074",,7744.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,3706.0,female,55-74 years,"459,469,074",,7744.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,1252.0,female,75+ years,"459,469,074",,7744.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,6598.0,male,15-24 years,"459,469,074",,7744.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,5937.0,male,25-34 years,"459,469,074",,7744.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,6611.0,male,5-14 years,"459,469,074",,7744.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,2902.0,male,55-74 years,"459,469,074",,7744.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1990,758.0,male,75+ years,"459,469,074",,7744.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6595.0,female,15-24 years,"481,706,333",,7976.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6396.0,female,25-34 years,"481,706,333",,7976.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6198.0,female,35-54 years,"481,706,333",,7976.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,7089.0,female,5-14 years,"481,706,333",,7976.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,3665.0,female,55-74 years,"481,706,333",,7976.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,1293.0,female,75+ years,"481,706,333",,7976.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6401.0,male,15-24 years,"481,706,333",,7976.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6156.0,male,25-34 years,"481,706,333",,7976.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6122.0,male,35-54 years,"481,706,333",,7976.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,6818.0,male,5-14 years,"481,706,333",,7976.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,2857.0,male,55-74 years,"481,706,333",,7976.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1991,804.0,male,75+ years,"481,706,333",,7976.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,6369.0,female,15-24 years,"499,281,148",,8087.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,6650.0,female,25-34 years,"499,281,148",,8087.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,6534.0,female,35-54 years,"499,281,148",,8087.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,7311.0,female,5-14 years,"499,281,148",,8087.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,3648.0,female,55-74 years,"499,281,148",,8087.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,1339.0,female,75+ years,"499,281,148",,8087.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,6221.0,male,15-24 years,"499,281,148",,8087.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,6409.0,male,25-34 years,"499,281,148",,8087.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,6497.0,male,35-54 years,"499,281,148",,8087.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,7059.0,male,5-14 years,"499,281,148",,8087.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,2851.0,male,55-74 years,"499,281,148",,8087.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1992,853.0,male,75+ years,"499,281,148",,8087.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,6668.0,male,25-34 years,"535,172,778",,8453.0,Boomers,15.0,1.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,6182.0,female,15-24 years,"535,172,778",,8453.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,6914.0,female,25-34 years,"535,172,778",,8453.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,6917.0,female,35-54 years,"535,172,778",,8453.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,7529.0,female,5-14 years,"535,172,778",,8453.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,3662.0,female,55-74 years,"535,172,778",,8453.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,1386.0,female,75+ years,"535,172,778",,8453.0,G.I. Generation,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,6069.0,male,15-24 years,"535,172,778",,8453.0,Generation X,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,6915.0,male,35-54 years,"535,172,778",,8453.0,Boomers,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,7298.0,male,5-14 years,"535,172,778",,8453.0,Millenials,0.0,0.0,Americas,Latin America and the Caribbean
Antigua and Barbuda,1993,2879.0,male,55-74 years,"535,172,778",,8453.0,Silent,0.0,0.0,Americas,Latin America and the Caribbean
